crime_count_500m,violent_count_500m,PIN
0,0,1824059147
32,1,9455200270
5,0,1180003245
75,3,7972602155
188,13,7625703470
186,13,7625703470
186,13,7625703470
276,43,5393600640
14,2,2875150100
291,15,2293900105
223,8,8673400073
32,1,5038300125
106,6,7518504060
171,11,3624039107
91,2,1703900046
350,11,3131201520
90,3,1623800550
239,26,9297301115
61,2,9551200225
81,2,2371700010
129,6,1972205592
450,40,1604600570
120,6,0461002175
6,0,2538000200
48,2,3693901867
185,9,7625703068
19,0,5035300629
385,60,3904100030
42,1,6821102312
230,15,9352900875
0,0,4191850170
80,0,9842300450
0,0,2426049064
73,1,1342300045
47,0,6788201970
105,2,5297200095
158,7,3364900225
638,56,8812401470
638,56,8812401470
636,56,8812401470
136,13,3083000025
92,3,7927600095
16,0,5035300760
264,8,2902200826
0,0,6599500190
52,6,6415100140
186,19,6140600075
2,0,8961800246
62,2,2770606945
188,4,2902201294
24,2,4058801600
71,3,3679400489
75,4,8024200305
81,2,2489200210
78,6,2087700090
237,29,3126049466
205,16,2919700745
136,4,0809002150
272,26,2508000065
28,1,4073200837
80,3,7015200660
0,0,3361401772
32,0,3123800260
59,4,3438502212
193,14,3626039409
290,19,9352900224
58,2,7129301935
154,16,3274800461
178,7,2734101075
339,11,1972200756
55,2,3226049341
240,23,2919702330
76,4,6788201235
75,4,6788201235
109,3,5036300910
353,32,1604601075
215,20,9274202710
0,0,1223039255
82,3,8024200625
29,0,1370800630
75,1,0434000020
0,0,9573000110
832,110,2254501291
374,41,7132800369
0,0,4191850180
393,43,8822900073
0,0,2525049140
253,23,6056111320
202,38,3076500690
60,3,7870500195
112,12,6372000425
131,4,2887700055
276,13,5694000942
38,1,1376800166
85,2,0582000436
24,4,3348401035
38,3,5316100665
264,16,3277800718
143,5,1257200845
52,9,2124049091
301,28,2254502241
197,6,2767600691
81,3,3592500361
160,8,1860600901
98,3,1176000908
218,8,3925400090
33,1,1118001210
299,28,2254502240
569,39,0952006957
59,10,7857003675
106,3,6933600320
261,9,1928300398
114,0,1698900180
59,4,2321300506
30,1,8941100170
79,8,1994200385
154,6,6145602350
33,1,5042300185
182,15,3645100195
202,22,1993200025
227,22,3300701394
488,52,1624049034
66,3,8121100945
265,20,1453600182
225,19,8850000509
331,15,8825900500
128,8,7518502375
300,28,2254502243
108,3,2464400520
52,3,9279700050
100,3,6632300478
160,2,2461900850
132,7,3298700881
246,18,7663700967
31,4,2976800005
31,0,5496200065
286,10,5457800860
34,1,5316100930
194,13,6170900045
93,3,7972601110
156,7,5016003195
194,12,7625703002
116,10,1014000145
151,13,4354700030
206,3,7517500171
0,0,3174600030
172,12,1025049063
129,6,2918200080
120,5,1186000020
31,1,2056100180
191,22,9325800080
336,34,6056110540
1,0,2414600246
80,5,5700002575
297,19,2767704855
77,1,4443801445
44,0,5489200405
920,140,6003001481
226,7,1982200495
1,0,0795001390
321,56,5700000300
185,21,1160000300
1,0,2787000025
46,2,8024201880
40,1,4219401041
244,29,7548300816
6,1,4058801225
638,41,2163900030
244,29,7548300817
175,6,7550800065
154,13,5700003260
47,1,9161100855
70,1,2826049153
11,2,2895870360
87,3,7550801055
55,3,3438501869
76,2,5303200045
291,16,5694000175
19,2,2895870480
817,97,6003001571
405,23,9528104370
95,3,2695600030
271,9,2862100186
118,2,9178600565
16,2,2895870190
147,11,4303200305
145,10,4303200305
723,63,8817400220
86,1,1860600535
19,2,2895870470
75,7,2957900025
61,2,3426049089
18,0,4441300245
52,3,2771604576
61,2,6414100710
46,0,9113000050
46,0,9113000050
46,0,9113000050
90,5,0369000881
0,0,7355700115
211,25,3501600100
310,23,9828701814
311,12,3359500420
59,3,9274201780
52,2,8901001141
20,0,2874600115
238,24,7588700136
349,39,1453602317
84,2,2878600140
255,24,7588700243
110,6,0461002155
101,1,7011200885
39,0,5418200170
115,7,8903000067
152,7,2770604565
147,14,1306300170
254,14,8690300060
47,2,4077800422
52,0,0269000500
40,0,4316700125
123,9,0091000063
5,0,2538000110
10,0,2538000360
74,3,9215400380
61,2,5101405006
3,1,7694200140
77,4,6444400010
74,4,6444400010
5,0,1180003685
32,9,5476800221
150,15,1109000050
88,2,7013200086
80,6,5153000145
272,40,0306000675
20,0,3438502883
232,6,0476000097
432,29,5457300780
50,2,1176001309
234,14,0859000154
89,3,2324039100
224,24,6141600023
286,42,9126100815
0,0,3211200400
134,7,9275701630
33,3,6412600005
40,7,3352400561
39,1,9357000770
167,22,5700000975
0,0,5093300355
221,9,1982200835
0,0,4000500045
238,22,3300701125
5,0,2586800340
35,1,2487201055
68,6,8901500178
90,4,7972600423
242,21,4365200845
90,2,0461000050
46,2,2568800110
160,14,0820000029
0,0,3625600190
154,15,3274800587
61,3,9274200320
521,31,3920030050
500,40,7228500693
303,16,2767603901
258,9,9547202255
256,12,8673400135
134,10,3362400045
91,5,7883600908
140,3,1794500540
112,9,8111100030
122,7,1338800555
377,21,2767603214
157,7,2770604550
232,22,3333000525
77,3,6413600050
80,9,9475600060
80,4,2848700555
656,56,8812401420
226,27,0263000040
1,0,1842000005
166,14,0820000019
3,0,7812801610
414,25,5457800635
18,0,0868000189
365,32,6411600164
1,0,0423049061
80,6,5249803045
107,3,4083302645
177,20,2926049408
60,11,1708400815
60,11,1708400815
7,0,3810000470
0,0,0723049387
258,29,9266700395
265,25,9266700395
267,29,9266700395
208,10,8605900100
228,28,3126049476
1,0,0133000230
155,10,9521100906
128,11,0534000235
107,7,5013500025
114,7,1294300024
80,1,4443801400
90,6,1139000360
21,0,0429000110
360,22,2768301192
0,0,0321100125
267,11,1972200427
0,0,3840700642
64,2,3226049464
29,0,3034200563
52,1,4088800585
133,5,0125039031
204,12,3277801581
316,30,0124000200
46,3,2267000660
220,10,1324300280
201,35,1895000190
149,6,7170200120
524,60,2572400136
0,0,8019200865
120,15,1105000561
123,6,1529300200
481,49,7452500720
89,2,7625701005
184,12,7537300145
78,1,3204300880
95,3,5100401023
44,5,7243500295
108,6,9212900705
241,12,0510002496
270,47,6145602580
109,0,1698900160
0,0,3025300185
126,4,0823000135
33,3,0123039409
124,6,7411200050
211,23,9418400200
76,2,7015200750
106,6,7905200306
137,9,3362400094
117,4,2856100360
185,12,7625703026
75,8,1814800920
143,9,8636820050
441,75,3395070620
234,22,0546000515
299,14,4232400218
93,7,4386700010
0,0,0133000362
48,3,6613000210
99,2,3145600270
55,2,9238900970
46,1,6822100085
155,8,2770603475
138,19,2926049506
95,26,6896300325
0,0,3510500230
423,38,9834201450
135,4,9550204860
61,5,2858600004
397,26,2768300726
172,15,3083000076
186,18,7831800168
296,34,3333000775
381,33,9828200186
56,2,4154300105
45,1,6202600130
299,14,4232400216
189,8,1972205841
297,14,4232400215
107,2,7173700586
0,0,3835502566
410,32,1982201564
24,0,7639900035
161,6,8825900165
15,0,3438503097
20,2,8101900526
45,1,1909600149
203,11,9324800200
51,1,7104100055
132,3,0173000036
104,6,1474400075
88,4,3468800150
193,12,7625703000
132,3,1794500625
19,0,7640900030
0,0,0923049169
1,0,3826000345
77,4,9106000135
534,62,9826700472
99,6,6372500115
0,0,3761100342
62,4,7129300745
60,3,3013300365
165,8,2608300075
119,11,8724900120
42,1,4218400230
180,10,2770604408
138,8,0952002140
548,33,1797500170
44,1,0871000435
95,4,8902000149
63,2,5652601431
154,12,6818100134
0,0,1727510080
0,0,6326000225
127,6,7972603050
465,87,8066000006
168,21,4281400451
0,0,5452300830
380,25,9528101545
0,0,5451200210
0,0,6599500260
58,4,5101405250
35,0,8924600095
162,8,4303200100
101,1,7011201128
52,0,7645900275
0,0,2798000100
213,29,9294300625
21,3,2895800380
277,12,5693501285
115,7,4229400270
246,21,3333002170
121,3,1794500200
125,3,1794500200
93,1,2397100070
4,0,0795000580
5,0,2538000120
102,12,6371000102
116,4,9528105426
268,31,3904100356
58,4,0439000245
126,8,9376302110
0,0,9290900180
402,34,1604600160
185,13,3413700160
106,2,3856904375
213,21,3300701185
272,14,9521100585
272,14,9521100585
71,2,5101404139
47,1,4219400625
136,6,6819100445
46,0,5040800130
290,41,9126100749
0,0,3262301467
107,6,0461001910
0,0,3649100158
40,2,6613000385
92,2,1338600180
141,5,1732801065
3,1,7812801275
0,0,0823049037
0,0,0823049037
108,6,9468200149
55,12,8692800075
97,5,7518504415
308,26,9828701981
126,4,2856100021
228,24,9297300520
181,4,0475000705
0,0,3585210080
67,1,4443800890
69,8,7549800030
87,12,9284800005
31,1,6450302485
250,22,6379500165
348,19,2768300673
76,2,6788201240
8,1,8103600171
0,0,3900230090
63,3,7723600035
114,3,4232903030
32,2,6412600017
62,3,6600000346
103,3,2770600497
109,9,7883607185
132,18,3524049195
57,2,6600000315
95,15,3524049033
92,2,1862400098
114,12,2624049081
283,13,0476000205
38,2,6613001305
507,56,1282301450
62,7,6632900085
267,27,7217400249
59,4,2031200021
0,0,5458800250
93,10,6373000054
217,8,7011200038
438,46,1453600657
71,13,7857003906
41,3,8021700720
630,39,2163900248
45,1,2771600445
0,0,5021900622
65,0,2867100250
39,0,7646900410
0,0,2651000140
5,0,2538000100
124,6,3622950140
18,0,7533800370
360,38,9122000675
62,1,5081400316
95,6,8819900646
54,3,7010700090
697,73,2862100821
225,29,9834200330
306,17,9137100290
88,6,6338000400
54,0,0434000070
27,0,1309300070
114,5,7576200040
262,25,9828201334
38,1,4073200060
195,11,0850000160
842,103,6003001570
65,0,7522500031
119,10,7770500070
72,4,9274204470
138,8,6382500062
123,6,2877102560
282,14,2771601990
396,32,5288200331
81,5,1370804348
114,4,2331300510
197,13,7625703209
193,13,7625703209
225,10,0066000275
395,16,0052000021
261,23,2776600080
0,0,3761100155
74,2,6021503950
193,13,7625703208
130,12,3644100055
290,31,9126100060
0,0,7980900011
263,23,2776600083
47,1,2771602960
23,0,1370801595
82,3,0976000280
0,0,4191850210
13,0,1459500026
40,0,8926600220
0,0,5145000150
39,0,5210200006
43,3,1563102020
130,4,9287801580
87,1,1860600620
0,0,4055700758
122,3,2883201590
32,2,5418500200
449,49,7942602135
268,24,2776600087
50,2,4427600085
321,25,1703400471
48,1,2488200325
49,4,0393000330
179,9,6145601105
205,35,6840700238
51,0,8701600450
278,60,2291400373
3,0,7211401705
147,14,9828202165
82,3,3179100790
81,1,3592500960
36,1,2021200670
640,33,6362900138
393,39,5393601150
381,38,5393601150
63,5,0037000560
0,0,7696300220
52,2,2838000240
432,50,1934800175
298,62,6300500105
0,0,4191850240
92,1,8835400235
168,3,2461900945
5,1,3810000065
117,10,2523400210
39,1,6662000080
82,6,3531900045
69,1,9471200126
0,0,1973700131
59,8,4174600390
285,28,6431000565
49,1,0914000090
43,3,1563100444
8,1,9282800175
112,2,3856902870
303,16,2767603900
105,2,4423100125
81,4,4154303945
131,7,7577700465
286,8,1931300816
125,5,2000700330
425,32,2768301480
0,0,0984350020
79,1,9144100355
112,5,2195100185
154,11,9269200786
16,0,7533800665
65,0,4375700110
298,17,9352900195
250,10,1972200334
1,0,0985000833
123,7,7818700130
22,2,5119010020
85,5,7547300055
385,30,2254501835
53,3,9285800100
73,3,1566100080
71,10,2740600140
79,3,2652500125
124,11,5699000070
20,2,4059400625
194,14,1722800876
128,8,7518502265
28,1,5028300070
626,64,2254501150
240,8,2771601845
87,11,7454000470
78,5,2321300130
99,3,4083304572
51,2,9471200915
70,1,4443800880
104,2,7972602540
100,3,0809002040
100,4,6844702180
205,4,1959700205
46,7,0555000030
46,7,0555000030
46,7,0555000030
0,0,2424049035
0,0,2424049035
0,0,2424049035
42,1,2771603975
242,24,9297300914
26,0,3034200427
516,42,7228500690
236,21,9345900065
244,24,2921700332
60,2,0034001905
125,4,2767600022
122,9,2426039099
9,0,7772800040
141,8,6798100655
69,1,1231000875
328,13,1972200398
0,0,3761100220
146,17,2114300200
132,7,2770602423
0,0,5452302185
157,3,0809001855
141,7,1862400420
248,28,0993001085
27,0,0868000435
39,2,5249801916
272,26,2919200150
109,5,1186000015
41,2,9455200650
146,11,7883604357
66,8,1250203705
94,7,0010000095
484,37,7234601416
0,0,3649100675
61,1,9238901500
33,1,9357000890
0,0,8566400020
112,6,7151700085
116,3,4310702563
0,0,8907600020
248,38,1683400108
109,2,2397101410
104,2,2397101410
123,4,1257200514
105,14,4174600160
105,14,4174600160
140,7,1862400419
173,14,3362900621
134,7,4310702551
121,12,3278612670
108,3,9829200975
22,1,5035300560
106,12,2997800088
37,1,2771604160
261,9,5693500331
458,47,7942601255
34,2,9471200485
0,0,3840700620
85,4,5742600210
392,14,8818900250
70,0,8928100065
93,2,1623800475
36,1,9357000780
54,2,2267000536
163,5,0809000825
202,11,1393300055
0,0,0723049646
178,22,6141600155
216,29,6141600155
0,0,6076500160
106,4,6141100274
108,4,7972600670
0,0,0723049644
96,2,8712100630
0,0,3768000100
82,3,5100403172
192,5,2902200279
0,0,0723049645
100,2,6600000217
197,6,3856900055
1,1,2045400045
521,49,2254501497
271,19,2919200560
143,19,9276201680
580,85,3319502174
267,25,9276200121
16,0,3438502904
229,21,0117000294
0,0,4191850220
50,2,6788201845
2,0,3883800003
2,0,3883800003
78,5,2288900140
362,56,2724049147
54,1,1781500180
0,0,8106100140
93,1,2397101529
0,0,0179001045
201,25,3331001085
99,5,0010000155
333,11,1972200693
46,5,1773600715
93,2,2770600582
105,4,0430000130
89,7,1454100723
130,5,6819100370
95,4,6414100521
154,3,1962200350
0,0,3361400057
30,1,3034200821
18,2,2895870460
230,49,7129303820
49,1,2485000105
0,0,5451210060
37,1,9169100155
0,0,3323500025
46,0,6821101951
44,0,6821101951
121,1,1338300575
89,6,8128700166
32,1,8820902170
248,40,5393600541
316,18,2767602390
138,17,7831800258
159,3,8818400690
164,12,2926049583
2,0,5357200015
74,2,5249804620
125,5,2708100550
102,9,5366200600
102,9,5366200600
80,0,7015200880
124,6,0625049183
84,4,4315700515
2,0,6620400165
579,48,3303700340
78,3,4443800095
38,7,0555000121
0,0,3760500310
75,2,4364700826
236,19,4365200890
130,5,0461003725
113,8,3574300115
88,6,1994200130
261,42,3079500180
0,0,1223039167
0,0,5647000040
2,0,5147600065
24,1,5028300100
674,35,6058600221
189,21,3419600145
149,9,2770603456
122,8,5708500461
96,17,4006000276
160,7,0452000935
231,8,1324300009
154,7,4212400105
116,5,2780400005
155,9,2770603451
93,3,1862400099
265,8,3975400127
165,11,0820000043
397,37,1498302904
68,0,0225039104
3,0,0723049545
19,1,5035300250
60,2,3013300765
93,7,5285200040
167,11,0820000047
95,2,7015200280
0,0,2174503115
112,5,2313900085
1049,115,6003501383
64,1,4364700245
115,8,8820901295
106,9,2112700265
250,24,9276200209
100,6,1014000235
44,1,9417400195
165,11,0820000021
226,22,3333002152
2,0,6303400935
299,57,6300500777
36,1,2021200635
102,2,1623300508
92,6,8910500529
174,11,3797001700
0,0,2540830150
3,0,1721801666
60,6,7750500435
0,0,7952800030
64,2,7129301160
345,10,1972200660
87,1,2491200120
152,9,2770603477
8,0,4058800380
8,0,4058800380
99,12,8595900025
0,0,3361400410
68,0,6309400015
0,0,7490000030
73,5,2771603096
90,6,0369000980
151,7,6145602271
230,28,3126049345
42,5,1926049240
140,5,5309100615
36,0,2568800223
273,11,1225039031
0,0,5302400240
220,22,9358001635
5,1,2220400030
40,0,0930000263
343,9,1972200678
0,0,3574900110
114,6,8122100935
193,12,2919701610
546,42,0952006785
142,4,2207500290
224,10,8032700092
169,13,0826000285
0,0,1137610080
111,1,0809003105
236,10,6762700318
94,2,1025039074
110,7,6169900706
64,5,3438500398
82,3,3278615250
243,11,1982200365
73,4,4385700455
108,5,9213400040
81,5,0013002305
37,3,8559900210
3,0,1123049159
104,6,3416600445
124,3,9550204510
41,4,3526039167
151,7,3298701070
93,8,1251200030
97,8,1251200030
40,0,4077800060
122,7,7518501440
112,4,2877103581
144,10,2044500306
48,6,5101407940
115,0,3856900500
8,1,7689600300
109,2,5016000295
0,0,7889601541
0,0,9313900005
153,2,1967200006
1,1,2045800225
151,4,2207500246
30,1,8118600266
202,16,6430500127
43,9,5476200142
220,8,1336800415
150,5,1336800415
34,1,5317100105
156,14,2757700352
171,7,7625700395
285,13,8673400140
37,1,1525039021
49,2,6821100025
588,74,0007600215
458,20,2163900075
345,21,2768301265
128,5,6905200395
54,2,3426049196
0,0,2757000030
36,1,8820901970
345,54,1282300805
155,12,4303200295
69,4,6813600660
0,0,3754500566
67,0,1782000010
53,8,3438500922
287,12,2768300669
46,3,9368700045
60,7,7549800075
234,10,2767704288
190,10,7625703070
122,13,3948900010
2,0,0795000690
2,0,0795000690
84,4,7443001366
89,3,4235400255
263,7,1928300420
0,0,8106100016
737,47,1250200204
342,17,2768300666
153,21,3445400100
157,6,4232903768
346,20,2768300665
115,3,0809003450
5,0,3645500020
84,4,7443001365
109,9,9482700190
1,0,6671900260
205,11,1705400040
21,0,1455100080
249,11,2883200085
103,3,4083304370
55,2,7550800739
104,13,9284801915
272,32,3336001216
143,3,2397100810
58,1,9238901420
111,6,0838000105
80,2,9144100367
127,12,2810100090
156,5,4083303855
389,27,0955000060
155,13,7137300110
50,3,0269000915
40,1,1854700035
2,0,0795001955
154,10,6183750240
112,5,5100404809
242,29,3834500280
177,10,0525049172
13,0,7533800995
7,0,3810000696
123,4,2856100180
83,3,5101402488
392,37,1498302902
315,20,2767704854
257,16,9352901102
0,0,3744600114
392,37,1498302903
68,1,2770601425
68,1,2770601425
1,0,0923049364
345,40,1453602326
1,1,2045800275
4,0,3163600325
0,0,2425049278
0,0,3261010280
87,10,3278612810
0,0,4055700160
473,47,2572400010
41,1,8136700090
123,10,3941900083
238,20,2660500215
97,1,9550202195
34,1,6821100551
0,0,8019200325
2,0,0316000140
33,1,5037300020
38,0,4077800376
145,9,1646501035
177,7,3052700440
122,9,2067100010
31,6,6381500305
12,0,1455600060
13,1,3024049118
89,7,7129302425
65,2,1980200372
0,0,2854000050
28,1,3935900040
205,16,6430500092
65,12,4394700014
424,39,1624049111
0,0,4191850250
153,4,1912100840
103,11,1102000032
131,12,7883607995
4,1,7812801300
17,0,7533800680
0,0,3026059229
32,1,4218400020
106,5,1250201730
0,0,3262300485
105,9,8724900620
133,5,6819100325
53,6,1773600692
151,8,6905200321
220,25,1498300875
58,1,3186600645
4,1,4058800180
14,3,1118000302
235,15,9352900650
293,51,6300500462
3,1,7580200045
0,0,5630500420
0,0,5452800460
71,10,1773101105
154,10,1454100016
434,45,1607100005
0,0,2426049197
78,3,6815100005
250,25,9276200325
249,24,9276200325
247,24,9276200325
247,24,9276200325
249,24,9276200325
59,1,3679400595
0,0,1447600292
130,19,2895650650
80,2,6600000241
88,1,1250203330
93,4,8901001565
327,51,6149700211
0,0,3024059092
246,8,2902200824
41,1,7454001070
133,5,2887700011
48,2,4218400595
126,8,7905200262
0,0,2540700320
85,1,9471200035
0,0,4141000390
57,3,6383000625
3,1,7580200020
257,26,9297301475
115,9,2716600106
288,12,2767602422
210,12,0838000170
178,20,3419600130
190,7,5016001390
108,0,7519000305
329,17,2767603904
89,11,9280200070
0,0,8887000065
29,8,7989800160
29,8,7989800160
108,9,6909200230
10,0,7772800200
81,11,7857004150
145,14,5700001690
60,7,1773100120
56,1,8925100190
132,6,1338800550
66,4,5042300026
65,4,5042300026
83,4,7518508145
178,16,2917200480
212,23,3331000547
215,22,3300701398
61,2,1778500185
86,4,6413600267
206,8,3131200560
55,2,1826049511
74,3,0148000659
152,12,6690500140
0,0,8573800060
183,12,7660100075
110,4,7424700175
0,0,6600060150
60,8,7857003481
101,6,7189800035
139,15,5700000940
169,10,0820000045
367,16,2767603254
168,18,2436700435
224,23,9276200480
1,0,1721800360
99,12,6372000036
146,10,7883604279
208,16,0946000289
22,2,2594200155
127,11,9376300980
110,3,5100403566
247,41,5393600542
43,2,6450301730
87,2,1342300285
0,0,3835501913
400,25,2767603632
485,91,4265700125
116,16,0558100109
315,25,1703400490
176,7,0850000008
0,0,6076500361
75,5,4426600065
83,5,5249801160
84,5,5249801160
0,0,8019200250
33,0,3271800125
74,12,3424049082
73,6,7129303060
180,15,1993200120
63,3,1133000376
424,20,9528104109
29,1,1118001366
203,12,5249800400
83,4,7518506365
69,0,4443800280
169,10,0820000044
81,3,6413600052
83,3,6413600052
156,19,4310700775
33,1,9349900170
168,9,7518500350
23,1,8820901865
52,3,6150200460
145,4,6923700050
181,13,6141100850
0,0,6675500030
37,1,1566100470
359,21,9547202585
125,6,8122100260
228,41,0306000065
89,3,3959401235
374,27,9828702810
